Address,Blank,City,County Name,HCAHPS Answer Description,HCAHPS Answer Percent Footnote,HCAHPS Answer Percent,HCAHPS Measure ID,HCAHPS Question,Hospital Name,Latitude,Location,Longitude,Measure End Date,Measure Start Date,Number of Completed Surveys Footnote,Number of Completed Surveys,Number of Records,Patient Survey Star Rating Footnote,Patient Survey Star Rating,Phone Number,Provider ID,State,Survey Response Rate Percent Footnote,Survey Response Rate Percent,ZIP Code
2900 EUREKA WAY,  ,REDDING,SHASTA,Overall hospital rating - star rating,,,H_HSP_RATING_STAR_RATING,Overall hospital rating,PATIENTS' HOSPITAL OF REDDING,40.58549,"2900 EUREKA WAYREDDING, CA",-122.416264,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",98,1,15 - The number of cases/patients is too few to report a star rating.,N/A,5.30E+09,50697,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.52,96001
6412 LAUREL AVE,  ,LAKE ISABELLA,KERN,Pain management - star rating,,,H_COMP_4_STAR_RATING,Pain management,KERN VALLEY HEALTHCARE DISTRICT,35.635351,"6412 LAUREL AVELAKE ISABELLA, CA",-118.4063,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",70,1,15 - The number of cases/patients is too few to report a star rating.,N/A,7.60E+09,51314,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.17,93240
150 WEST ROUTE 66,  ,GLENDORA,LOS ANGELES,Pain management - star rating,,,H_COMP_4_STAR_RATING,Pain management,EAST VALLEY GLENDORA HOSPITAL,34.128685,"150 WEST ROUTE 66GLENDORA, CA",-117.865193,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",98,1,15 - The number of cases/patients is too few to report a star rating.,N/A,6.26E+09,50205,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.12,91740
6000 SAN VICENTE BLVD,  ,LOS ANGELES,LOS ANGELES,Pain management - star rating,,,H_COMP_4_STAR_RATING,Pain management,MIRACLE MILE MEDICAL CENTER,34.057374,"6000 SAN VICENTE BLVDLOS ANGELES, CA",-118.362014,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",56,1,15 - The number of cases/patients is too few to report a star rating.,N/A,3.24E+09,50751,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.29,90036
1711 WEST TEMPLE STREET,  ,LOS ANGELES,LOS ANGELES,Pain management - star rating,,,H_COMP_4_STAR_RATING,Pain management,SILVER LAKE MEDICAL CENTER,34.06879,"1711 WEST TEMPLE STREETLOS ANGELES, CA",-118.26356,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",86,1,15 - The number of cases/patients is too few to report a star rating.,N/A,2139896123,50763,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.07,90026
1065 BUCKS LAKE ROAD,  ,QUINCY,PLUMAS,Pain management - star rating,,,H_COMP_4_STAR_RATING,Pain management,PLUMAS DISTRICT HOSPITAL,39.934767,"1065 BUCKS LAKE ROADQUINCY, CA",-120.919251,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",71,1,15 - The number of cases/patients is too few to report a star rating.,N/A,5.30E+09,51326,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.2,95971
1401 BAILEY AVE,  ,NEEDLES,SAN BERNARDINO,Pain management - star rating,,,H_COMP_4_STAR_RATING,Pain management,COLORADO RIVER MEDICAL CENTER,34.832836,"1401 BAILEY AVENEEDLES, CA",-114.618317,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",58,1,15 - The number of cases/patients is too few to report a star rating.,N/A,7.60E+09,51323,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.15,92363
570 WILLOW ROAD,  ,MENLO PARK,SAN MATEO,Pain management - star rating,,,H_COMP_4_STAR_RATING,Pain management,MENLO PARK SURGICAL HOSPITAL,37.462043,"570 WILLOW ROADMENLO PARK, CA",-122.159517,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",91,1,15 - The number of cases/patients is too few to report a star rating.,N/A,6.50E+09,50754,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.42,94025
2050 VIBORG RD,  ,SOLVANG,SANTA BARBARA,Pain management - star rating,,,H_COMP_4_STAR_RATING,Pain management,SANTA YNEZ VALLEY COTTAGE HOSPITAL,34.602458,"2050 VIBORG RDSOLVANG, CA",-120.126206,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",77,1,15 - The number of cases/patients is too few to report a star rating.,N/A,8.06E+09,51331,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.4,93463
2900 EUREKA WAY,  ,REDDING,SHASTA,Pain management - star rating,,,H_COMP_4_STAR_RATING,Pain management,PATIENTS' HOSPITAL OF REDDING,40.58549,"2900 EUREKA WAYREDDING, CA",-122.416264,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",98,1,15 - The number of cases/patients is too few to report a star rating.,N/A,5.30E+09,50697,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.52,96001
6412 LAUREL AVE,  ,LAKE ISABELLA,KERN,Quietness - star rating,,,H_QUIET_STAR_RATING,Quietness,KERN VALLEY HEALTHCARE DISTRICT,35.635351,"6412 LAUREL AVELAKE ISABELLA, CA",-118.4063,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",70,1,15 - The number of cases/patients is too few to report a star rating.,N/A,7.60E+09,51314,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.17,93240
150 WEST ROUTE 66,  ,GLENDORA,LOS ANGELES,Quietness - star rating,,,H_QUIET_STAR_RATING,Quietness,EAST VALLEY GLENDORA HOSPITAL,34.128685,"150 WEST ROUTE 66GLENDORA, CA",-117.865193,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",98,1,15 - The number of cases/patients is too few to report a star rating.,N/A,6.26E+09,50205,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.12,91740
6000 SAN VICENTE BLVD,  ,LOS ANGELES,LOS ANGELES,Quietness - star rating,,,H_QUIET_STAR_RATING,Quietness,MIRACLE MILE MEDICAL CENTER,34.057374,"6000 SAN VICENTE BLVDLOS ANGELES, CA",-118.362014,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",56,1,15 - The number of cases/patients is too few to report a star rating.,N/A,3.24E+09,50751,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.29,90036
1711 WEST TEMPLE STREET,  ,LOS ANGELES,LOS ANGELES,Quietness - star rating,,,H_QUIET_STAR_RATING,Quietness,SILVER LAKE MEDICAL CENTER,34.06879,"1711 WEST TEMPLE STREETLOS ANGELES, CA",-118.26356,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",86,1,15 - The number of cases/patients is too few to report a star rating.,N/A,2139896123,50763,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.07,90026
1065 BUCKS LAKE ROAD,  ,QUINCY,PLUMAS,Quietness - star rating,,,H_QUIET_STAR_RATING,Quietness,PLUMAS DISTRICT HOSPITAL,39.934767,"1065 BUCKS LAKE ROADQUINCY, CA",-120.919251,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",71,1,15 - The number of cases/patients is too few to report a star rating.,N/A,5.30E+09,51326,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.2,95971
1401 BAILEY AVE,  ,NEEDLES,SAN BERNARDINO,Quietness - star rating,,,H_QUIET_STAR_RATING,Quietness,COLORADO RIVER MEDICAL CENTER,34.832836,"1401 BAILEY AVENEEDLES, CA",-114.618317,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",58,1,15 - The number of cases/patients is too few to report a star rating.,N/A,7.60E+09,51323,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.15,92363
570 WILLOW ROAD,  ,MENLO PARK,SAN MATEO,Quietness - star rating,,,H_QUIET_STAR_RATING,Quietness,MENLO PARK SURGICAL HOSPITAL,37.462043,"570 WILLOW ROADMENLO PARK, CA",-122.159517,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",91,1,15 - The number of cases/patients is too few to report a star rating.,N/A,6.50E+09,50754,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.42,94025
2050 VIBORG RD,  ,SOLVANG,SANTA BARBARA,Quietness - star rating,,,H_QUIET_STAR_RATING,Quietness,SANTA YNEZ VALLEY COTTAGE HOSPITAL,34.602458,"2050 VIBORG RDSOLVANG, CA",-120.126206,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",77,1,15 - The number of cases/patients is too few to report a star rating.,N/A,8.06E+09,51331,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.4,93463
2900 EUREKA WAY,  ,REDDING,SHASTA,Quietness - star rating,,,H_QUIET_STAR_RATING,Quietness,PATIENTS' HOSPITAL OF REDDING,40.58549,"2900 EUREKA WAYREDDING, CA",-122.416264,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",98,1,15 - The number of cases/patients is too few to report a star rating.,N/A,5.30E+09,50697,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.52,96001
6412 LAUREL AVE,  ,LAKE ISABELLA,KERN,Recommend hospital - star rating,,,H_RECMND_STAR_RATING,Recommend hospital,KERN VALLEY HEALTHCARE DISTRICT,35.635351,"6412 LAUREL AVELAKE ISABELLA, CA",-118.4063,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",70,1,15 - The number of cases/patients is too few to report a star rating.,N/A,7.60E+09,51314,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.17,93240
150 WEST ROUTE 66,  ,GLENDORA,LOS ANGELES,Recommend hospital - star rating,,,H_RECMND_STAR_RATING,Recommend hospital,EAST VALLEY GLENDORA HOSPITAL,34.128685,"150 WEST ROUTE 66GLENDORA, CA",-117.865193,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",98,1,15 - The number of cases/patients is too few to report a star rating.,N/A,6.26E+09,50205,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.12,91740
6000 SAN VICENTE BLVD,  ,LOS ANGELES,LOS ANGELES,Recommend hospital - star rating,,,H_RECMND_STAR_RATING,Recommend hospital,MIRACLE MILE MEDICAL CENTER,34.057374,"6000 SAN VICENTE BLVDLOS ANGELES, CA",-118.362014,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",56,1,15 - The number of cases/patients is too few to report a star rating.,N/A,3.24E+09,50751,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.29,90036
1711 WEST TEMPLE STREET,  ,LOS ANGELES,LOS ANGELES,Recommend hospital - star rating,,,H_RECMND_STAR_RATING,Recommend hospital,SILVER LAKE MEDICAL CENTER,34.06879,"1711 WEST TEMPLE STREETLOS ANGELES, CA",-118.26356,3/31/2017,4/1/2016,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",86,1,15 - The number of cases/patients is too few to report a star rating.,N/A,2139896123,50763,CA,"6 - Fewer than 100 patients completed the HCAHPS survey. Use these scores with caution, as the number of surveys may be too low to reliably assess hospital performance.",0.07,90026
